source,metric,human_n,human_mean,human_std,machine_n,machine_mean,machine_std,shapiro_p_human,shapiro_p_machine,t_statistic,t_p_value,u_statistic,u_p_value,cohens_d,effect_size
faketruebr,prep (Prepositions),6,19.05906311467105,2.2853310246301817,6,21.266856341529085,1.6218695064250055,0.6183339640185892,0.18095959873600564,-1.9297930231316451,0.08246263598940669,8.0,0.13203463203463203,-1.114166521385317,large
faketruebr,auxverb (Auxiliary Verbs),6,3.447653013123592,5.369295124635356,6,3.6598340358218504,1.2874037008192178,0.001471297473656582,0.2567632111048917,-0.0941297014560223,0.9268654758752637,6.0,0.06493506493506493,-0.05434580847437358,negligible
faketruebr,adverb (Adverbs),6,5.667845022505822,4.1634294588925265,6,8.790183119149926,1.4738892055553034,0.031409798668598984,0.10665693356943184,-1.731673222027062,0.11400684223246202,6.0,0.06493506493506493,-0.9997820008857907,large
faketruebr,conj (Conjunctions),6,8.217109232027983,2.3242444139155354,6,8.365620072642091,0.9428579097682378,0.2827566219459643,0.09318451404095013,-0.14503430035075388,0.8875653622925657,21.0,0.6991341991341992,-0.08373559234923679,negligible
faketruebr,negate (Negations),6,0.25013448090371165,0.4002925246405922,6,1.2260747164122077,0.5592203133691312,0.006689519264807943,0.8249091137716787,-3.4760496415045834,0.005960459023288626,3.0,0.01810094873944969,-2.006898196239173,large
faketruebr,verb (Verbs),6,9.71338447419764,4.022339678643492,6,7.029147524128164,1.958648236032501,0.39656287035153226,0.8102697855136081,1.4696470367015881,0.17240360881411568,25.0,0.30952380952380953,0.8485011122533976,large
faketruebr,adj (Adjectives),6,3.0621277806372613,2.6745672284035553,6,4.779291333879665,1.9719670395155662,0.02810735530205926,0.6983253743743599,-1.265797187689418,0.2342802336052263,9.0,0.17965367965367965,-0.7308083470519567,medium
faketruebr,compare (Comparisons),6,1.6449595815687548,1.1015773061886063,6,0.986221486830833,0.5615018576244699,0.26598489933019887,0.31078001260820276,1.3050260768642,0.22111380105209869,25.5,0.26149617619114607,0.753457156777027,medium
faketruebr,interrog (Interrogatives),6,2.8514557228377253,0.4500757131881918,6,3.865531199634621,0.5757766987442284,0.4464864790618315,0.04490660231215216,-3.398911999853118,0.006783462423504414,4.0,0.025974025974025976,-1.9623627580670469,large
faketruebr,number (Numbers),6,1.9568331417369187,1.7720755660589207,6,2.925577418638834,0.6399109352282423,0.3446066422356823,0.6435786972347595,-1.2594665463381751,0.2364640515057805,12.0,0.3776423913808655,-0.7271533495636737,medium
faketruebr,quant (Quantifiers),6,1.2375015425317681,1.7564201625735667,6,0.8129909656612458,0.2990151369110489,0.033232316149215284,0.93184328059018,0.5836222241880968,0.5724020914150674,13.0,0.46804160590041655,0.33695444824004583,small
faketruebr,affect (Affect),6,4.78236747710925,4.528639569906398,6,4.684579157307979,1.3175478183855363,0.019134254225040833,0.13498426119876722,0.050786841126302704,0.9604955086607603,11.0,0.30952380952380953,0.029321796395561626,negligible
faketruebr,posemo (Positive Emotions),6,1.7562871031896599,1.9877125427966993,6,2.3146382398972567,0.9890459160662546,0.10945483230957304,0.7553998538221434,-0.6160191855802216,0.5516450837617705,10.0,0.24025974025974026,-0.35565884262071495,small
